id,gov_delivery_id,title
2809,UKGOVUK_28277,"Announcements related to Ministry of Housing, Communities & Local Government and Transport"
2810,UKGOVUK_34880,"Announcements related to Ministry of Housing, Communities & Local Government, Transport and United Kingdom"
2811,UKGOVUK_34884,"Announcements related to Ministry of Housing, Communities & Local Government and UK economy"
2812,UKGOVUK_7431,"All announcements about Welfare by Ministry of Housing, Communities & Local Government"
2813,UKGOVUK_33423,"Announcements related to Ministry of Housing, Communities & Local Government, Welfare and United Kingdom"
2814,UKGOVUK_17844,"Announcements related to Ministry of Housing, Communities & Local Government and Pakistan"
2815,UKGOVUK_34906,"Announcements related to Ministry of Housing, Communities & Local Government and UK and the Commonwealth"
2816,UKGOVUK_12529,"Announcements related to Ministry of Housing, Communities & Local Government and United Kingdom"
2817,UKGOVUK_31137,Announcements related to Department for Constitutional Affairs and Community and society
2818,UKGOVUK_2803,"All announcements about all topics by Department for Culture, Media & Sport"
2819,UKGOVUK_3054,"All announcements about Arts and culture by Department for Culture, Media & Sport"
2820,UKGOVUK_19517,"Announcements related to Department for Culture, Media & Sport, Arts and culture and United Kingdom"
2821,UKGOVUK_29779,"Announcements related to Department for Culture, Media & Sport, Borders and immigration and Algeria"
2822,UKGOVUK_7426,"All announcements about Business and enterprise by Department for Culture, Media & Sport"
2823,UKGOVUK_25845,"Announcements related to Department for Culture, Media & Sport and Children and young people"
2824,UKGOVUK_31923,"Announcements related to Department for Culture, Media & Sport, Children and young people and United Kingdom"
2825,UKGOVUK_4015,"All announcements about Community and society by Department for Culture, Media & Sport"
2826,UKGOVUK_2679,"All announcements about Media and communications by Department for Culture, Media & Sport"
2827,UKGOVUK_29022,"Announcements related to Department for Culture, Media & Sport, Media and communications and Pakistan"
2828,UKGOVUK_34879,"Announcements related to Department for Culture, Media & Sport, Planning and building and UK and the Commonwealth"
2829,UKGOVUK_28380,"Announcements related to Department for Culture, Media & Sport, Planning and building and United Kingdom"
2831,UKGOVUK_2378,"All announcements about Sports and leisure by Department for Culture, Media & Sport"
2832,UKGOVUK_31813,"Announcements related to Department for Culture, Media & Sport, Sports and leisure and United Kingdom"
2833,UKGOVUK_8748,"Announcements related to Department for Culture, Media & Sport and United Kingdom"
2834,UKGOVUK_2291,All announcements about all topics by Department for Education
2835,UKGOVUK_31095,Announcements related to Department for Education and Anti-Corruption Summit: London 2016
2836,UKGOVUK_16746,Announcements related to Department for Education and Arts and culture
2837,UKGOVUK_2862,All announcements about Business and enterprise by Department for Education
2838,UKGOVUK_2827,All announcements about Children and young people by Department for Education
2839,UKGOVUK_18323,"Announcements related to Department for Education, Children and young people and UK and the Commonwealth"
2840,UKGOVUK_31989,"Announcements related to Department for Education, Children and young people and UK Delegation to Council of Europe"
2841,UKGOVUK_11427,"Announcements related to Department for Education, Children and young people and United Kingdom"
2842,UKGOVUK_26363,Announcements related to Department for Education and Community and society
2843,UKGOVUK_6980,All announcements about Employment by Department for Education
2844,UKGOVUK_28173,"Announcements related to Department for Education, Employment and Pakistan"
2846,UKGOVUK_4518,"All announcements about Equality, rights and citizenship by Department for Education"
2847,UKGOVUK_33786,"Announcements related to Department for Education, Equality, rights and citizenship and Ethiopia"
2848,UKGOVUK_4793,All announcements about Financial services by Department for Education
2849,UKGOVUK_4009,All announcements about Further education and skills by Department for Education
2903,UKGOVUK_2569,All announcements about all topics by Department for International Development
2850,UKGOVUK_20174,"Announcements related to Department for Education, Further education and skills and UK and the Commonwealth"
2851,UKGOVUK_12280,"Announcements related to Department for Education, Further education and skills and United Kingdom"
2852,UKGOVUK_8279,"All announcements about Government efficiency, transparency and accountability by Department for Education"
2853,UKGOVUK_8424,All announcements about Government spending by Department for Education
2854,UKGOVUK_31388,"Announcements related to Department for Education, Government spending and United Kingdom"
2855,UKGOVUK_2856,All announcements about Higher education by Department for Education
2856,UKGOVUK_31455,"Announcements related to Department for Education, Higher education and United Kingdom"
2857,UKGOVUK_18312,Announcements related to Department for Education and Law and the justice system
2858,UKGOVUK_2857,All announcements about Local government by Department for Education
2859,UKGOVUK_7175,All announcements about Pensions and ageing society by Department for Education
2860,UKGOVUK_2389,All announcements about Schools by Department for Education
2861,UKGOVUK_18860,"Announcements related to Department for Education, Schools and UK and the Commonwealth"
2862,UKGOVUK_10824,"Announcements related to Department for Education, Schools and United Kingdom"
2863,UKGOVUK_20206,Announcements related to Department for Education and Science and innovation
2864,UKGOVUK_2858,All announcements about Social care by Department for Education
2865,UKGOVUK_28548,Announcements related to Department for Education and Sports and leisure
2866,UKGOVUK_31863,Announcements related to Department for Education and India
2867,UKGOVUK_30796,Announcements related to Department for Education and Saudi Arabia
2868,UKGOVUK_17786,Announcements related to Department for Education and UK and the Commonwealth
2869,UKGOVUK_31087,Announcements related to Department for Education and UK Delegation to Organization for Security and Co-operation in Europe
2870,UKGOVUK_10687,Announcements related to Department for Education and United Kingdom
2872,UKGOVUK_26315,"Announcements related to Department for Education and Skills, Children and young people and United Kingdom"
2873,UKGOVUK_2221,"All announcements about all topics by Department for Environment, Food & Rural Affairs"
2875,UKGOVUK_3994,"All announcements about Climate change by Department for Environment, Food & Rural Affairs"
2876,UKGOVUK_33953,"Announcements related to Department for Environment, Food & Rural Affairs, Climate change and United Kingdom"
2877,UKGOVUK_33136,"Announcements related to Department for Environment, Food & Rural Affairs and Community and society"
2878,UKGOVUK_3995,"All announcements about Energy by Department for Environment, Food & Rural Affairs"
2879,UKGOVUK_2263,"All announcements about Environment by Department for Environment, Food & Rural Affairs"
2880,UKGOVUK_18747,"Announcements related to Department for Environment, Food & Rural Affairs, Environment and UK and the Commonwealth"
2881,UKGOVUK_10345,"Announcements related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
2882,UKGOVUK_33137,"Announcements related to Department for Environment, Food & Rural Affairs and Europe"
2883,UKGOVUK_3265,"All announcements about Food and farming by Department for Environment, Food & Rural Affairs"
2884,UKGOVUK_27610,"Announcements related to Department for Environment, Food & Rural Affairs, Food and farming and Sudan"
2885,UKGOVUK_9855,"Announcements related to Department for Environment, Food & Rural Affairs, Food and farming and United Kingdom"
2886,UKGOVUK_33138,"Announcements related to Department for Environment, Food & Rural Affairs and Government efficiency, transparency and accountability"
2887,UKGOVUK_33139,"Announcements related to Department for Environment, Food & Rural Affairs and Law and the justice system"
2888,UKGOVUK_6682,"All announcements about Planning and building by Department for Environment, Food & Rural Affairs"
2889,UKGOVUK_34328,"Announcements related to Department for Environment, Food & Rural Affairs and Public health"
2890,UKGOVUK_3452,"All announcements about Regulation reform by Department for Environment, Food & Rural Affairs"
2892,UKGOVUK_18300,"Announcements related to Department for Environment, Food & Rural Affairs, Rural and countryside and United Kingdom"
2893,UKGOVUK_33810,"Announcements related to Department for Environment, Food & Rural Affairs and Schools"
2894,UKGOVUK_34260,"Announcements related to Department for Environment, Food & Rural Affairs, Wales and United Kingdom"
2895,UKGOVUK_3703,"All announcements about Wildlife and animal welfare by Department for Environment, Food & Rural Affairs"
2896,UKGOVUK_32571,"Announcements related to Department for Environment, Food & Rural Affairs and UK and the Commonwealth"
2897,UKGOVUK_12622,"Announcements related to Department for Environment, Food & Rural Affairs and United Kingdom"
2898,UKGOVUK_31756,Announcements related to Department for Exiting the European Union
2899,UKGOVUK_33039,Announcements related to Department for Exiting the European Union and Business and enterprise
2900,UKGOVUK_32532,"Announcements related to Department for Exiting the European Union, Equality, rights and citizenship and Germany"
2901,UKGOVUK_32508,Announcements related to Department for Exiting the European Union and Europe
2904,UKGOVUK_31621,Announcements related to Department for International Development and Borders and immigration
2905,UKGOVUK_6055,All announcements about Climate change by Department for International Development
2906,UKGOVUK_30482,Announcements related to Department for International Development and Employment
2907,UKGOVUK_31624,Announcements related to Department for International Development and Energy
2908,UKGOVUK_7043,All announcements about Environment by Department for International Development
2909,UKGOVUK_28733,"Announcements related to Department for International Development, Equality, rights and citizenship and The UK Permanent Delegation to the OECD (Organisation for Economic Co-operation and Development)"
2910,UKGOVUK_28226,Announcements related to Department for International Development and Financial services
2911,UKGOVUK_7042,All announcements about Food and farming by Department for International Development
2912,UKGOVUK_4170,All announcements about Foreign affairs by Department for International Development
2914,UKGOVUK_19757,"Announcements related to Department for International Development, International aid and development and Yemen"
2915,UKGOVUK_30088,"Announcements related to Department for International Development, Local government and United Kingdom"
2916,UKGOVUK_7672,All announcements about National Health Service by Department for International Development
2917,UKGOVUK_30054,"Announcements related to Department for International Development, Public health and Indonesia"
2918,UKGOVUK_7044,All announcements about Science and innovation by Department for International Development
2919,UKGOVUK_26903,Announcements related to Department for International Development and Tax and revenue
2920,UKGOVUK_30819,Announcements related to Department for International Development and Bangladesh
2921,UKGOVUK_22051,Announcements related to Department for International Development and Ethiopia
2922,UKGOVUK_33415,Announcements related to Department for International Development and Nepal
2923,UKGOVUK_28751,Announcements related to Department for International Development and Nigeria
2924,UKGOVUK_29469,Announcements related to Department for International Development and Pakistan
2925,UKGOVUK_17281,"Announcements related to Department for International Development and St Helena, Ascension and Tristan da Cunha"
2926,UKGOVUK_33405,Announcements related to Department for International Development and Tanzania
2927,UKGOVUK_31077,Announcements related to Department for International Development and Uganda
2928,UKGOVUK_13456,Announcements related to Department for International Development and Zambia
2929,UKGOVUK_31746,Announcements  related to Department for International Trade
3164,UKGOVUK_31341,Announcements related to Health Research Authority
2930,UKGOVUK_34712,Announcements related to Department for International Trade and Europe
2931,UKGOVUK_34716,Announcements related to Department for International Trade and Financial services
2932,UKGOVUK_33402,Announcements related to Department for International Trade and International aid and development
2933,UKGOVUK_34714,Announcements related to Department for International Trade and Tax and revenue
2934,UKGOVUK_32957,Announcements  related to Department for International Trade and Trade and investment
2935,UKGOVUK_32753,Announcements related to Department for International Trade and China
2936,UKGOVUK_2475,All announcements about all topics by Department for Transport
2937,UKGOVUK_7133,All announcements about Climate change by Department for Transport
2938,UKGOVUK_33099,Announcements related to Department for Transport and Community and society
2939,UKGOVUK_6946,All announcements about Energy by Department for Transport
2940,UKGOVUK_6150,All announcements about Environment by Department for Transport
2941,UKGOVUK_34555,"Announcements related to Department for Transport, Environment and United Kingdom"
2942,UKGOVUK_3810,"All announcements about Equality, rights and citizenship by Department for Transport"
2943,UKGOVUK_30257,Announcements related to Department for Transport and Government spending
2944,UKGOVUK_34924,Announcements related to Department for Transport and Local government
2945,UKGOVUK_34638,"Announcements related to Department for Transport, Public safety and emergencies and United Kingdom"
2946,UKGOVUK_2334,All announcements about Transport by Department for Transport
2947,UKGOVUK_22371,"Announcements related to Department for Transport, Transport and UK and the Commonwealth"
2948,UKGOVUK_34347,"Announcements related to Department for Transport, Transport and Ukraine"
2949,UKGOVUK_11025,"Announcements related to Department for Transport, Transport and United Kingdom"
2950,UKGOVUK_33040,Announcements related to Department for Transport and UK and the Commonwealth
2951,UKGOVUK_19759,Announcements related to Department for Transport and United Kingdom
2952,UKGOVUK_2266,All announcements about all topics by Department for Work & Pensions
2953,UKGOVUK_33406,Announcements related to Department for Work and Pensions and Autumn Statement 2016
2954,UKGOVUK_4233,All announcements about Borders and immigration by Department for Work & Pensions
2955,UKGOVUK_28176,"Announcements related to Department for Work and Pensions, Business and enterprise and United Kingdom"
3165,UKGOVUK_12044,Announcements related to Healthcare UK
2956,UKGOVUK_5178,All announcements about Children and young people by Department for Work & Pensions
2957,UKGOVUK_32222,Announcements related to Department for Work and Pensions and Defence and armed forces
2958,UKGOVUK_2543,All announcements about Employment by Department for Work & Pensions
2959,UKGOVUK_18418,"Announcements related to Department for Work and Pensions, Employment and UK and the Commonwealth"
2960,UKGOVUK_29982,"Announcements related to Department for Work and Pensions, Employment and United Kingdom"
2961,UKGOVUK_21742,Announcements related to Department for Work and Pensions and Europe
2962,UKGOVUK_17985,"Announcements related to Department for Work and Pensions, Financial services and United Kingdom"
2963,UKGOVUK_5252,All announcements about Further education and skills by Department for Work & Pensions
2964,UKGOVUK_6314,All announcements about Housing by Department for Work & Pensions
2965,UKGOVUK_31456,"Announcements related to Department for Work and Pensions, Housing and United Kingdom"
2966,UKGOVUK_5422,All announcements about Law and the justice system by Department for Work & Pensions
2967,UKGOVUK_7036,All announcements about Local government by Department for Work & Pensions
2968,UKGOVUK_29629,"Announcements related to Department for Work and Pensions, Local government and United Kingdom"
2969,UKGOVUK_27828,Announcements related to Department for Work and Pensions and Northern Ireland
2970,UKGOVUK_2807,All announcements about Pensions and ageing society by Department for Work & Pensions
2971,UKGOVUK_30095,"Announcements related to Department for Work and Pensions, Pensions and ageing society and United Kingdom"
2972,UKGOVUK_2656,All announcements about Public health by Department for Work & Pensions
2973,UKGOVUK_6210,All announcements about Tax and revenue by Department for Work & Pensions
2974,UKGOVUK_26402,"Announcements related to Department for Work and Pensions, Tax and revenue and United Kingdom"
2975,UKGOVUK_30601,Announcements related to Department for Work and Pensions and Wales
2976,UKGOVUK_4344,All announcements about Welfare by Department for Work & Pensions
2977,UKGOVUK_30800,"Announcements related to Department for Work and Pensions, Welfare and UK and the Commonwealth"
2978,UKGOVUK_16653,"Announcements related to Department for Work and Pensions, Welfare and United Kingdom"
2979,UKGOVUK_26893,Announcements related to Department for Work and Pensions and Australia
2980,UKGOVUK_33318,Announcements related to Department for Work and Pensions and Malaysia
2981,UKGOVUK_29454,Announcements related to Department for Work and Pensions and UK and the Commonwealth
2982,UKGOVUK_34738,Announcements related to Department for Work and Pensions and United Kingdom
2983,UKGOVUK_28203,Announcements related to Department of Agriculture and Rural Development
2984,UKGOVUK_31614,"Announcements related to Department of Agriculture, Environment and Rural Affairs (Northern Ireland)"
2985,UKGOVUK_19568,Announcements related to Department of Education (Northern Ireland)
2986,UKGOVUK_2664,All announcements about all topics by Department of Energy & Climate Change
2987,UKGOVUK_28447,Announcements related to Department of Energy & Climate Change and Autumn Statement and Spending Review 2015
2988,UKGOVUK_31622,Announcements related to Department of Energy & Climate Change and Borders and immigration
2990,UKGOVUK_30042,"Announcements related to Department of Energy & Climate Change, Climate change and Tanzania"
2991,UKGOVUK_31610,"Announcements related to Department of Energy & Climate Change, Climate change and UK and the Commonwealth"
2992,UKGOVUK_12594,"Announcements related to Department of Energy & Climate Change, Climate change and United Kingdom"
2993,UKGOVUK_3873,All announcements about Consumer rights and issues by Department of Energy & Climate Change
2994,UKGOVUK_2682,All announcements about Energy by Department of Energy & Climate Change
2995,UKGOVUK_18748,"Announcements related to Department of Energy & Climate Change, Energy and UK and the Commonwealth"
2996,UKGOVUK_11279,"Announcements related to Department of Energy & Climate Change, Energy and United Kingdom"
2997,UKGOVUK_3093,All announcements about Environment by Department of Energy & Climate Change
2998,UKGOVUK_18751,"Announcements related to Department of Energy & Climate Change, Environment and United Kingdom"
2999,UKGOVUK_3871,All announcements about Planning and building by Department of Energy & Climate Change
3000,UKGOVUK_3872,All announcements about Rural and countryside by Department of Energy & Climate Change
3001,UKGOVUK_12561,Announcements related to Department of Energy & Climate Change and United Kingdom
3003,UKGOVUK_3908,All announcements about Children and young people by Department of Health and Social Care
3004,UKGOVUK_19738,"Announcements related to Department of Health and Social Care, Children and young people and United Kingdom"
3005,UKGOVUK_7656,All announcements about Community and society by Department of Health and Social Care
3006,UKGOVUK_5944,All announcements about Employment by Department of Health and Social Care
3007,UKGOVUK_34240,Announcements related to Department of Health and Social Care and Farming
3008,UKGOVUK_7688,All announcements about Food and farming by Department of Health and Social Care
3009,UKGOVUK_13218,"Announcements related to Department of Health and Social Care, Food and farming and Pakistan"
3010,UKGOVUK_7938,All announcements about Government spending by Department of Health and Social Care
3012,UKGOVUK_7542,All announcements about Law and the justice system by Department of Health and Social Care
3013,UKGOVUK_13250,"Announcements related to Department of Health and Social Care, Local government and United Kingdom"
3014,UKGOVUK_3801,All announcements about Media and communications by Department of Health and Social Care
3015,UKGOVUK_2171,All announcements about National Health Service by Department of Health and Social Care
3016,UKGOVUK_27344,"Announcements related to Department of Health and Social Care, National Health Service and UK and the Commonwealth"
3017,UKGOVUK_11309,"Announcements related to Department of Health and Social Care, National Health Service and United Kingdom"
3018,UKGOVUK_2467,All announcements about Public health by Department of Health and Social Care
3019,UKGOVUK_28067,"Announcements related to Department of Health and Social Care, Public health and UK and the Commonwealth"
3020,UKGOVUK_11466,"Announcements related to Department of Health and Social Care, Public health and United Kingdom"
3021,UKGOVUK_33837,Announcements related to Department of Health and Social Care and Public safety and emergencies
3022,UKGOVUK_30543,Announcements related to Department of Health and Social Care and Regulation reform
3023,UKGOVUK_30175,Announcements related to Department of Health and Social Care and Science and innovation
3024,UKGOVUK_3869,All announcements about Social care by Department of Health and Social Care
3025,UKGOVUK_34937,"Announcements related to Department of Health and Social Care, Social care and United Kingdom"
3028,UKGOVUK_30174,Announcements related to Department of Health and Social Care and Welfare
3029,UKGOVUK_12484,Announcements related to Department of Health and Social Care and United Kingdom
3031,UKGOVUK_12134,Announcements related to Deputy Prime Minister's Office and Children and young people
3032,UKGOVUK_7360,All announcements about all topics by Disabled Persons Transport Advisory Committee
3033,UKGOVUK_2501,All announcements about all topics by Disclosure and Barring Service
3034,UKGOVUK_2558,All announcements about Children and young people by Disclosure and Barring Service
3036,UKGOVUK_4560,All announcements about National Health Service by Disclosure and Barring Service
3037,UKGOVUK_3456,All announcements about Schools by Disclosure and Barring Service
3039,UKGOVUK_27288,Announcements related to Drinking Water Inspectorate
3040,UKGOVUK_4535,All announcements about all topics by Driver and Vehicle Licensing Agency
3130,UKGOVUK_31279,Announcements related to Foreign & Commonwealth Office and Kenya
3041,UKGOVUK_32638,"Announcements related to Driver and Vehicle Licensing Agency, Employment and United Kingdom"
3042,UKGOVUK_5464,All announcements about Public health by Driver and Vehicle Licensing Agency
3044,UKGOVUK_11107,"Announcements related to Driver and Vehicle Licensing Agency, Transport and United Kingdom"
3045,UKGOVUK_19760,Announcements related to Driver and Vehicle Licensing Agency and United Kingdom
3046,UKGOVUK_11195,Announcements related to Driver and Vehicle Standards Agency
3047,UKGOVUK_11330,Announcements related to Driver and Vehicle Standards Agency and Employment
3048,UKGOVUK_11334,Announcements related to Driver and Vehicle Standards Agency and Transport
3049,UKGOVUK_11108,"Announcements related to Driver and Vehicle Standards Agency, Transport and United Kingdom"
3050,UKGOVUK_11345,Announcements related to Driver and Vehicle Standards Agency and Wales
3051,UKGOVUK_11331,Announcements related to Driver and Vehicle Standards Agency and United Kingdom
3053,UKGOVUK_2628,All announcements about all topics by Driving Standards Agency
3054,UKGOVUK_6013,All announcements about Employment by Driving Standards Agency
3055,UKGOVUK_3962,All announcements about Transport by Driving Standards Agency
3056,UKGOVUK_11106,Announcements related to Driving Standards Agency and United Kingdom
3057,UKGOVUK_12596,Announcements related to Economic and Social Research Council
3058,UKGOVUK_28546,Announcements related to Economic and Social Research Council and United Kingdom
3060,UKGOVUK_27450,Announcements related to  Education and Education and Skills Funding Agency and Further education and skills
3061,UKGOVUK_21695,Announcements related to  Education and Education and Skills Funding Agency and Schools
3062,UKGOVUK_28155,"Announcements related to Education and Education and Skills Funding Agency, Schools and United Kingdom"
3063,UKGOVUK_12900,Announcements related to  Education and Education and Skills Funding Agency and United Kingdom
3064,UKGOVUK_11280,Announcements related to Efficiency and Reform Group
3066,UKGOVUK_12597,Announcements related to Engineering and Physical Sciences Research Council
3068,UKGOVUK_28381,"Announcements related to Historic England, Planning and building and United Kingdom"
3069,UKGOVUK_27744,"Announcements related to English Partnerships, Schools and Rwanda"
3070,UKGOVUK_8624,Announcements related to Environment Agency
3071,UKGOVUK_32611,"Announcements related to Environment Agency, Climate change and United Kingdom"
3072,UKGOVUK_28761,Announcements related to Environment Agency and Energy
3162,UKGOVUK_12086,Announcements related to Health and Social Care Information Centre
3074,UKGOVUK_12164,"Announcements related to Environment Agency, Environment and United Kingdom"
3075,UKGOVUK_12663,Announcements related to Environment Agency and United Kingdom
3076,UKGOVUK_22038,Announcements related to Equality and Human Rights Commission
3077,UKGOVUK_30869,"Announcements related to Equality and Human Rights Commission and Equality, rights and citizenship"
3078,UKGOVUK_27688,Announcements related to Export Control Organisation
3079,UKGOVUK_13265,Announcements related to Export Control Organisation and United Kingdom
3080,UKGOVUK_12516,Announcements related to Family Justice Council
3081,UKGOVUK_12930,Announcements related to FCO Services
3082,UKGOVUK_32278,Announcements related to FCO Services and Colombia
3083,UKGOVUK_19270,Announcements related to Financial Conduct Authority
3084,UKGOVUK_19662,Announcements related to Financial Conduct Authority and Financial services
3085,UKGOVUK_17986,Announcements related to Financial Conduct Authority and United Kingdom
3086,UKGOVUK_19852,Announcements related to Financial Services Organisation
3087,UKGOVUK_31997,Announcements related to Financial Services Trade and Investment Board
3088,UKGOVUK_25961,Announcements related to First-tier Tribunal (Asylum Support)
3090,UKGOVUK_28735,Announcements related to First-tier Tribunal (War Pensions and Armed Forces Compensation)
3091,UKGOVUK_18786,Announcements related to Food Standards Agency
3092,UKGOVUK_19513,"Announcements related to Food Standards Agency, Food and farming and United Kingdom"
3093,UKGOVUK_31554,Announcements related to Food Standards Agency and Public health
3094,UKGOVUK_2359,All announcements about all topics by Foreign & Commonwealth Office
3095,UKGOVUK_2761,All announcements about Borders and immigration by Foreign & Commonwealth Office
3096,UKGOVUK_5975,All announcements about Business and enterprise by Foreign & Commonwealth Office
3097,UKGOVUK_4766,All announcements about Employment by Foreign & Commonwealth Office
3098,UKGOVUK_12170,"Announcements related to Foreign & Commonwealth Office, Employment and India"
3099,UKGOVUK_5881,All announcements about Energy by Foreign & Commonwealth Office
3100,UKGOVUK_18642,Announcements related to Foreign & Commonwealth Office and Europe
3101,UKGOVUK_30182,Announcements related to Foreign & Commonwealth Office and Financial services
3102,UKGOVUK_2589,All announcements about Foreign affairs by Foreign & Commonwealth Office
3103,UKGOVUK_20783,"Announcements related to Foreign & Commonwealth Office, Foreign affairs and Bangladesh"
3163,UKGOVUK_12550,Announcements related to Health Education England
3104,UKGOVUK_19023,"Announcements related to Foreign & Commonwealth Office, Foreign affairs and Iran"
3105,UKGOVUK_26466,"Announcements related to Foreign & Commonwealth Office, Foreign affairs and Spain"
3106,UKGOVUK_17279,"Announcements related to Foreign & Commonwealth Office, Foreign affairs and St Helena, Ascension and Tristan da Cunha"
3107,UKGOVUK_30677,"Announcements related to Foreign & Commonwealth Office, Foreign affairs and Ukraine"
3108,UKGOVUK_11954,"Announcements related to Foreign & Commonwealth Office, Government efficiency, transparency and accountability and United Kingdom"
3109,UKGOVUK_4130,All announcements about International aid and development by Foreign & Commonwealth Office
3110,UKGOVUK_4436,All announcements about Media and communications by Foreign & Commonwealth Office
3111,UKGOVUK_4411,All announcements about National security by Foreign & Commonwealth Office
3112,UKGOVUK_17089,Announcements related to Foreign & Commonwealth Office and Northern Ireland
3113,UKGOVUK_3179,All announcements about Public safety and emergencies by Foreign & Commonwealth Office
3114,UKGOVUK_3890,All announcements about Trade and investment by Foreign & Commonwealth Office
3115,UKGOVUK_17987,Announcements related to Foreign & Commonwealth Office and Armenia
3116,UKGOVUK_17988,Announcements related to Foreign & Commonwealth Office and Azerbaijan
3117,UKGOVUK_13352,Announcements related to Foreign & Commonwealth Office and Bahrain
3118,UKGOVUK_29237,Announcements related to Foreign & Commonwealth Office and Belgium
3119,UKGOVUK_34243,Announcements related to Foreign & Commonwealth Office and Burma
3120,UKGOVUK_30782,Announcements related to Foreign & Commonwealth Office and Cape Verde
3121,UKGOVUK_12995,Announcements related to Foreign & Commonwealth Office and China
3122,UKGOVUK_11932,Announcements related to Foreign & Commonwealth Office and Egypt
3123,UKGOVUK_29091,Announcements related to Foreign & Commonwealth Office and France
3124,UKGOVUK_17989,Announcements related to Foreign & Commonwealth Office and Georgia
3125,UKGOVUK_16712,Announcements related to Foreign & Commonwealth Office and Ghana
3126,UKGOVUK_26769,Announcements related to Foreign & Commonwealth Office and Greece
3127,UKGOVUK_12996,Announcements related to Foreign & Commonwealth Office and Hong Kong
3128,UKGOVUK_12623,Announcements related to Foreign & Commonwealth Office and India
3129,UKGOVUK_30238,Announcements related to Foreign & Commonwealth Office and Iran
3131,UKGOVUK_17992,Announcements related to Foreign & Commonwealth Office and Kyrgyzstan
3132,UKGOVUK_12628,Announcements related to Foreign & Commonwealth Office and Mauritius
3133,UKGOVUK_28748,Announcements related to Foreign & Commonwealth Office and Nigeria
3134,UKGOVUK_28742,Announcements related to Foreign & Commonwealth Office and Pakistan
3135,UKGOVUK_29008,Announcements related to Foreign & Commonwealth Office and South Korea
3136,UKGOVUK_12994,Announcements related to Foreign & Commonwealth Office and Taiwan
3137,UKGOVUK_17991,Announcements related to Foreign & Commonwealth Office and Tajikistan
3138,UKGOVUK_31277,Announcements related to Foreign & Commonwealth Office and Tanzania
3139,UKGOVUK_26751,Announcements related to Foreign & Commonwealth Office and Tunisia
3140,UKGOVUK_17990,Announcements related to Foreign & Commonwealth Office and Ukraine
3141,UKGOVUK_13353,Announcements related to Foreign & Commonwealth Office and United Arab Emirates
3142,UKGOVUK_10580,Announcements related to Foreign & Commonwealth Office and United Kingdom
3143,UKGOVUK_34469,Announcements related to Foreign & Commonwealth Office and USA
3144,UKGOVUK_30907,Announcements related to Foreign & Commonwealth Office and Venezuela
3145,UKGOVUK_34803,Announcements related to Foreign & Commonwealth Office and Vietnam
3146,UKGOVUK_5589,All announcements about all topics by Forensic Science Regulator
3147,UKGOVUK_12447,Announcements related to Forestry Commission
3148,UKGOVUK_28682,Announcements related to Gangmasters Licensing Authority
3149,UKGOVUK_19853,Announcements related to Government Actuary's Department
3150,UKGOVUK_11771,Announcements related to Government Communications Headquarters
3151,UKGOVUK_16717,Announcements related to Government Digital Service
3152,UKGOVUK_6962,All announcements about all topics by Government Equalities Office
3153,UKGOVUK_7261,"All announcements about Equality, rights and citizenship by Government Equalities Office"
3154,UKGOVUK_4752,All announcements about all topics by Government Estates Management
3155,UKGOVUK_22300,Announcements related to Government Legal Department
3156,UKGOVUK_12598,Announcements related to Government Office for Science
3157,UKGOVUK_29464,Announcements related to Great Britain-China Centre
3158,UKGOVUK_5173,All announcements about all topics by Groceries Code Adjudicator
3159,UKGOVUK_11900,Announcements related to Groceries Code Adjudicator and United Kingdom
3160,UKGOVUK_11448,Announcements related to Health and Safety Executive
3161,UKGOVUK_30502,"Announcements related to Health and Safety Executive, Regulation reform and United Kingdom"
3166,UKGOVUK_12449,Announcements related to High Speed Two (HS2) Limited
3167,UKGOVUK_11880,Announcements related to Higher Education Funding Council for England
3168,UKGOVUK_11294,Announcements related to Highways Agency
3169,UKGOVUK_26059,"Announcements related to Highways Agency, Transport and United Kingdom"
3170,UKGOVUK_21865,Announcements related to Highways England
3171,UKGOVUK_30550,"Announcements related to Highways England, Planning and building and United Kingdom"
3172,UKGOVUK_26166,Announcements related to Highways England and Transport
3173,UKGOVUK_30314,Announcements related to Historic England
3174,UKGOVUK_16753,Announcements related to HM Courts and Tribunals Service
3175,UKGOVUK_31917,"Announcements related to HM Courts & Tribunals Service, Crime and policing and United Kingdom"
3176,UKGOVUK_30160,Announcements related to HM Courts & Tribunals Service and United Kingdom
3177,UKGOVUK_22039,Announcements related to HM Crown Prosecution Service Inspectorate
3178,UKGOVUK_31919,"Announcements related to HM Crown Prosecution Service Inspectorate, Law and the justice system and United Kingdom"
3179,UKGOVUK_22040,Announcements related to HM Inspectorate of Constabulary
3180,UKGOVUK_31916,"Announcements related to HM Inspectorate of Constabulary, Crime and policing and United Kingdom"
3181,UKGOVUK_31915,"Announcements related to HM Inspectorate of Constabulary, Law and the justice system and United Kingdom"
3182,UKGOVUK_20160,Announcements related to HM Inspectorate of Prisons
3183,UKGOVUK_22041,Announcements related to HM Inspectorate of Probation
3184,UKGOVUK_20324,Announcements related to HM Nautical Almanac Office
3185,UKGOVUK_11603,Announcements related to HM Passport Office
3186,UKGOVUK_22042,Announcements related to HM Prison Service
3187,UKGOVUK_22213,Announcements related to HM Prison Service and United Kingdom
